Property_ID,Has_Gym,Has_Swimming_Pool,Has_Security,Has_Parking,Has_Power_Backup
PROP_4098,1,0,0,1,0
PROP_4099,0,0,1,0,0
PROP_4100,1,1,0,0,1
PROP_4101,0,0,1,0,0
PROP_4102,0,1,1,1,0
PROP_4103,1,1,1,0,1
PROP_4104,0,1,1,1,0
PROP_4105,0,1,1,1,1
PROP_4106,0,0,1,1,0
PROP_4107,0,1,0,1,0
PROP_4108,1,1,1,0,1
PROP_4109,0,1,1,0,1
PROP_4110,0,1,1,0,1
PROP_4111,0,1,0,1,0
PROP_4112,1,0,1,0,0
PROP_4113,1,1,1,0,1
PROP_4114,1,0,1,0,1
PROP_4115,1,1,0,0,1
PROP_4116,0,0,1,0,1
PROP_4117,1,0,1,1,0
PROP_4118,1,1,0,1,0
PROP_4119,1,1,0,0,0
PROP_4120,0,1,0,1,1
PROP_4121,0,1,1,1,1
PROP_4122,0,0,0,1,0
PROP_4123,0,1,0,0,1
PROP_4124,0,1,0,1,1
PROP_4125,0,0,1,0,1
PROP_4126,0,0,1,0,1
PROP_4127,0,0,0,1,0
PROP_4128,1,1,1,1,1
PROP_4129,0,1,0,0,1
PROP_4130,0,1,0,0,1
PROP_4131,0,0,1,1,1
PROP_4132,0,1,0,1,0
PROP_4133,1,0,1,0,0
PROP_4134,0,1,0,1,1
PROP_4135,0,1,1,0,1
PROP_4136,0,0,0,0,1
PROP_4137,1,0,0,1,1
PROP_4138,0,0,0,1,1
PROP_4139,1,1,0,1,0
PROP_4140,1,1,0,1,1
PROP_4141,0,0,0,0,1
PROP_4142,1,0,1,0,0
PROP_4143,1,1,1,0,1
PROP_4144,0,1,1,1,1
PROP_4145,1,0,0,1,0
PROP_4146,0,0,0,1,1
PROP_4147,1,0,0,1,1
PROP_4148,0,0,1,0,0
PROP_4149,1,1,0,1,1
PROP_4150,1,0,1,0,0
PROP_4151,1,1,0,1,0
PROP_4152,0,1,1,0,0
PROP_4153,1,1,1,1,1
PROP_4154,0,1,0,1,1
PROP_4155,0,1,0,1,0
PROP_4156,1,1,0,0,1
PROP_4157,1,0,0,0,1
PROP_4158,1,1,1,0,1
PROP_4159,0,0,1,0,0
PROP_4160,1,0,0,0,1
PROP_4161,0,1,0,0,0
PROP_4162,0,1,0,0,0
PROP_4163,0,0,1,1,0
PROP_4164,0,0,0,1,1
PROP_4165,1,1,0,1,1
PROP_4166,1,0,0,1,1
PROP_4167,1,1,0,0,0
PROP_4168,1,0,1,1,1
PROP_4169,0,1,0,1,0
PROP_4170,0,1,1,1,1
PROP_4171,0,0,0,0,1
PROP_4172,0,0,0,1,1
PROP_4173,0,0,0,1,0
PROP_4174,1,1,1,0,1
PROP_4175,1,0,1,0,1
PROP_4176,0,0,1,1,1
PROP_4177,0,0,0,1,0
PROP_4178,0,0,1,0,1
PROP_4179,1,0,1,0,0
PROP_4180,1,1,1,1,1
PROP_4181,1,0,1,1,1
PROP_4182,0,0,0,1,0
PROP_4183,0,1,0,0,0
PROP_4184,1,1,1,1,1
PROP_4185,0,0,0,0,0
PROP_4186,1,1,1,1,0
PROP_4187,0,0,0,0,1
PROP_4188,1,0,0,1,1
PROP_4189,0,1,0,1,0
PROP_4190,0,0,1,0,0
PROP_4191,1,0,0,0,0
PROP_4192,1,1,1,0,0
PROP_4193,1,0,1,1,0
PROP_4194,1,0,1,1,0
PROP_4195,0,0,1,0,0
PROP_4196,1,0,0,1,0
PROP_4197,1,1,0,1,0
PROP_4198,1,0,0,1,0
PROP_4199,1,0,1,0,1
PROP_4200,1,0,0,1,0
PROP_4201,1,1,1,0,1
PROP_4202,0,0,1,1,1
PROP_4203,1,0,0,1,1
PROP_4204,0,0,0,0,0
PROP_4205,1,0,0,1,1
PROP_4206,0,1,0,0,1
PROP_4207,0,1,0,1,0
PROP_4208,0,1,0,0,1
PROP_4209,1,1,0,0,0
PROP_4210,0,1,0,1,0
PROP_4211,1,0,1,0,1
PROP_4212,0,0,1,1,1
PROP_4213,0,1,0,1,0
PROP_4214,1,1,1,0,1
PROP_4215,0,1,0,1,1
PROP_4216,0,1,0,0,1
PROP_4217,0,1,1,1,1
PROP_4218,1,0,1,0,0
PROP_4219,1,1,0,0,1
PROP_4220,1,1,0,1,0
PROP_4221,0,1,0,1,1
PROP_4222,0,0,0,0,1
PROP_4223,1,1,0,1,0
PROP_4224,0,1,0,0,1
PROP_4225,1,1,1,1,0
PROP_4226,0,1,1,0,1
PROP_4227,1,1,1,1,1
PROP_4228,0,0,0,1,0
PROP_4229,1,0,1,1,1
PROP_4230,1,1,0,1,1
PROP_4231,1,0,0,0,0
PROP_4232,0,1,1,0,0
PROP_4233,0,1,1,1,0
PROP_4234,1,1,1,1,0
PROP_4235,0,1,1,0,0
PROP_4236,1,1,1,1,1
PROP_4237,1,1,0,1,1
PROP_4238,1,0,0,1,0
PROP_4239,0,1,0,1,0
PROP_4240,0,0,0,1,0
PROP_4241,1,1,1,1,0
PROP_4242,0,1,1,1,0
PROP_4243,0,1,0,1,0
PROP_4244,1,0,0,1,1
PROP_4245,0,1,0,0,1
PROP_4246,1,0,1,1,1
PROP_4247,1,1,0,0,0
PROP_4248,1,0,0,0,0
PROP_4249,1,0,0,1,0
PROP_4250,1,0,1,1,0
PROP_4251,0,0,1,1,0
PROP_4252,0,0,1,0,1
PROP_4253,1,1,0,0,0
PROP_4254,0,0,1,0,0
PROP_4255,1,1,1,1,0
PROP_4256,0,0,0,1,1
PROP_4257,0,1,0,1,0
PROP_4258,0,0,1,1,1
PROP_4259,1,1,0,0,0
PROP_4260,1,0,1,0,1
PROP_4261,1,1,0,1,1
PROP_4262,0,0,0,0,0
PROP_4263,0,1,1,1,1
PROP_4264,1,1,1,1,1
PROP_4265,1,0,0,1,1
PROP_4266,1,1,1,1,0
PROP_4267,1,1,1,0,1
PROP_4268,0,0,0,0,1
PROP_4269,1,1,0,0,1
PROP_4270,0,0,1,0,0
PROP_4271,1,0,1,1,0
PROP_4272,1,1,1,0,0
PROP_4273,1,1,0,0,1
PROP_4274,1,0,0,1,1
PROP_4275,1,0,0,0,1
PROP_4276,1,0,1,1,0
PROP_4277,1,1,0,0,1
PROP_4278,1,0,1,1,1
PROP_4279,0,0,1,0,0
PROP_4280,1,1,1,0,1
PROP_4281,0,0,0,1,1
PROP_4282,0,1,1,1,0
PROP_4283,1,1,1,0,0
PROP_4284,1,1,1,1,0
PROP_4285,1,0,0,0,1
PROP_4286,0,1,0,1,1
PROP_4287,0,0,1,1,1
PROP_4288,0,1,0,0,1
PROP_4289,0,0,1,0,1
PROP_4290,1,0,1,0,0
PROP_4291,0,1,0,1,0
PROP_4292,1,0,1,0,1
PROP_4293,0,0,1,1,1
PROP_4294,1,1,1,1,1
PROP_4295,0,0,1,1,1
PROP_4296,0,1,1,0,0
PROP_4297,1,0,1,0,1
PROP_4298,1,1,0,0,0
PROP_4299,1,0,1,1,1
PROP_4300,0,0,0,1,1
PROP_4301,1,0,1,0,0
PROP_4302,1,0,1,1,0
PROP_4303,1,0,1,1,0
PROP_4304,1,0,1,1,1
PROP_4305,1,0,0,0,1
PROP_4306,1,1,1,0,0
PROP_4307,0,1,1,1,0
PROP_4308,1,0,0,0,1
PROP_4309,1,0,0,0,0
PROP_4310,1,0,1,1,0
PROP_4311,1,1,1,1,1
PROP_4312,0,0,1,0,1
PROP_4313,1,1,1,1,0
PROP_4314,1,1,1,0,1
PROP_4315,0,0,1,0,1
PROP_4316,0,0,0,0,1
PROP_4317,0,1,0,1,0
PROP_4318,1,1,1,0,0
PROP_4319,1,1,0,1,1
PROP_4320,0,1,0,0,0
PROP_4321,0,0,0,1,0
PROP_4322,1,1,0,0,0
PROP_4323,0,0,1,1,1
PROP_4324,1,1,1,0,0
PROP_4325,0,0,1,0,0
PROP_4326,1,1,1,1,0
PROP_4327,0,0,1,0,1
PROP_4328,1,1,1,0,1
PROP_4329,1,0,0,1,0
PROP_4330,0,1,1,0,1
PROP_4331,1,0,0,0,1
PROP_4332,0,0,1,0,1
PROP_4333,0,1,0,0,1
PROP_4334,1,1,0,1,0
PROP_4335,0,1,1,1,0
PROP_4336,0,1,0,0,1
PROP_4337,1,0,0,0,0
PROP_4338,0,0,1,1,0
PROP_4339,0,0,1,0,1
PROP_4340,1,1,1,1,0
PROP_4341,1,1,1,0,0
PROP_4342,1,1,0,0,0
PROP_4343,1,0,1,1,0
PROP_4344,0,1,1,1,1
PROP_4345,0,1,1,1,1
PROP_4346,0,1,1,0,0
PROP_4347,0,0,1,0,1
PROP_4348,0,0,0,0,0
PROP_4349,0,1,0,0,1
PROP_4350,0,0,0,1,0
PROP_4351,0,1,1,0,0
PROP_4352,1,1,0,1,0
PROP_4353,0,1,1,0,1
PROP_4354,0,0,1,0,1
PROP_4355,1,1,1,0,1
PROP_4356,0,1,1,1,0
PROP_4357,0,0,0,1,1
PROP_4358,0,1,1,1,1
PROP_4359,0,1,0,1,1
PROP_4360,1,1,1,1,0
PROP_4361,0,0,0,0,0
PROP_4362,1,1,1,0,1
PROP_4363,0,0,0,0,0
PROP_4364,0,1,1,0,1
PROP_4365,0,1,0,0,0
PROP_4366,1,1,1,1,1
PROP_4367,0,0,1,0,1
PROP_4368,1,1,0,1,0
PROP_4369,0,0,1,1,1
PROP_4370,1,1,0,1,1
PROP_4371,1,1,1,1,0
PROP_4372,1,1,0,0,0
PROP_4373,0,1,1,1,1
PROP_4374,1,0,1,1,0
PROP_4375,1,0,0,0,1
PROP_4376,0,1,1,1,1
PROP_4377,1,1,1,1,1
PROP_4378,1,0,0,0,0
PROP_4379,0,1,1,0,1
PROP_4380,1,1,0,0,1
PROP_4381,0,1,0,1,0
PROP_4382,1,1,1,0,0
PROP_4383,0,1,0,1,1
PROP_4384,0,0,1,0,0
PROP_4385,1,1,1,1,1
PROP_4386,1,0,0,1,1
PROP_4387,1,1,0,0,1
PROP_4388,0,0,1,0,1
PROP_4389,1,0,1,0,1
PROP_4390,0,1,1,0,1
PROP_4391,1,1,1,0,0
PROP_4392,1,1,1,1,1
PROP_4393,1,0,1,1,0
PROP_4394,1,0,1,1,1
PROP_4395,1,1,1,1,0
PROP_4396,1,0,0,1,0
PROP_4397,0,0,0,0,0
PROP_4398,0,1,1,0,0
PROP_4399,1,0,0,1,0
PROP_4400,1,1,0,0,1
PROP_4401,1,1,0,0,0
PROP_4402,0,1,1,1,0
PROP_4403,1,0,0,1,1
PROP_4404,1,0,0,1,1
PROP_4405,0,1,1,0,0
PROP_4406,1,1,0,0,0
PROP_4407,1,0,0,1,0
PROP_4408,0,0,0,0,1
PROP_4409,0,1,0,1,1
PROP_4410,0,1,1,0,1
PROP_4411,0,0,1,0,1
PROP_4412,1,1,0,0,0
PROP_4413,0,0,1,1,1
PROP_4414,0,0,0,1,0
PROP_4415,1,0,0,0,0
PROP_4416,0,1,1,0,1
PROP_4417,1,1,1,1,1
PROP_4418,1,1,0,0,0
PROP_4419,1,1,1,0,0
PROP_4420,0,0,1,1,0
PROP_4421,1,1,1,0,0
PROP_4422,0,0,0,1,1
PROP_4423,0,1,1,0,0
PROP_4424,1,1,0,1,1
PROP_4425,1,0,1,0,1
PROP_4426,1,0,0,0,0
PROP_4427,0,1,0,0,1
PROP_4428,0,1,0,1,1
PROP_4429,0,0,0,0,0
PROP_4430,0,1,0,0,0
PROP_4431,1,1,0,1,1
PROP_4432,1,1,0,1,1
PROP_4433,0,0,0,1,1
PROP_4434,1,1,1,1,0
PROP_4435,1,1,0,1,1
PROP_4436,1,0,1,0,0
PROP_4437,1,0,0,1,1
PROP_4438,0,1,0,0,1
PROP_4439,0,1,1,0,0
PROP_4440,0,0,0,0,1
PROP_4441,1,0,1,0,1
PROP_4442,1,1,1,0,0
PROP_4443,1,1,0,1,1
PROP_4444,1,1,0,0,1
PROP_4445,0,1,0,1,0
PROP_4446,0,0,1,1,0
PROP_4447,0,1,0,1,1
PROP_4448,1,0,1,1,1
PROP_4449,1,1,0,0,0
PROP_4450,1,0,1,1,1
PROP_4451,0,1,0,1,1
PROP_4452,0,1,1,0,0
PROP_4453,0,1,1,1,1
PROP_4454,1,0,1,1,0
PROP_4455,1,1,1,1,0
PROP_4456,1,0,1,0,0
PROP_4457,1,1,0,0,0
PROP_4458,1,0,1,0,0
PROP_4459,1,1,1,1,1
PROP_4460,0,0,1,1,0
PROP_4461,1,0,0,1,1
PROP_4462,1,0,0,0,0
PROP_4463,0,0,1,1,1
PROP_4464,0,0,1,1,0
PROP_4465,1,1,0,0,0
PROP_4466,1,0,0,1,0
PROP_4467,1,1,1,1,0
PROP_4468,1,1,1,1,0
PROP_4469,0,1,1,0,1
PROP_4470,1,0,1,1,1
PROP_4471,0,1,1,0,0
PROP_4472,0,0,1,0,1
PROP_4473,0,1,1,0,1
PROP_4474,0,0,0,1,1
PROP_4475,1,1,1,1,0
PROP_4476,0,1,0,1,1
PROP_4477,1,0,0,1,0
PROP_4478,1,0,1,1,0
PROP_4479,1,0,1,1,0
PROP_4480,0,1,1,1,0
PROP_4481,1,0,1,0,1
PROP_4482,0,0,1,1,1
PROP_4483,1,1,1,1,1
PROP_4484,1,1,1,1,0
PROP_4485,0,1,0,1,0
PROP_4486,0,1,1,0,1
PROP_4487,0,0,1,0,1
PROP_4488,1,1,1,1,1
PROP_4489,0,1,0,1,0
PROP_4490,0,0,1,1,0
PROP_4491,1,0,1,0,0
PROP_4492,0,0,0,1,0
PROP_4493,0,1,0,0,0
PROP_4494,1,1,0,0,0
PROP_4495,1,0,0,1,0
PROP_4496,0,1,0,1,0
PROP_4497,0,0,1,1,1
PROP_4498,1,1,0,1,0
PROP_4499,0,1,0,0,1
PROP_4500,0,1,0,1,1
PROP_4501,0,0,1,0,1
PROP_4502,0,1,0,0,1
PROP_4503,1,0,0,1,0
PROP_4504,1,1,1,0,0
PROP_4505,0,1,0,0,0
PROP_4506,1,0,0,0,0
PROP_4507,0,1,1,0,0
PROP_4508,1,0,0,0,1
PROP_4509,0,0,0,1,1
PROP_4510,1,0,0,1,1
PROP_4511,0,0,1,1,0
PROP_4512,0,1,0,1,1
PROP_4513,1,1,0,0,1
PROP_4514,0,0,0,0,0
PROP_4515,0,0,0,0,0
PROP_4516,0,0,1,0,0
PROP_4517,0,0,0,0,0
PROP_4518,0,1,0,1,1
PROP_4519,1,0,1,0,0
PROP_4520,0,0,0,1,1
PROP_4521,0,0,1,1,0
PROP_4522,0,0,0,0,0
PROP_4523,1,1,0,0,1
PROP_4524,0,0,0,1,0
PROP_4525,1,1,0,0,1
PROP_4526,1,0,1,1,1
PROP_4527,0,1,1,1,1
PROP_4528,1,1,0,0,0
PROP_4529,0,1,1,1,0
PROP_4530,1,1,0,0,0
PROP_4531,1,1,1,1,1
PROP_4532,1,0,1,0,1
PROP_4533,0,0,1,0,0
PROP_4534,1,0,1,0,0
PROP_4535,1,0,0,0,0
PROP_4536,0,1,1,1,0
PROP_4537,1,1,0,1,0
PROP_4538,1,1,0,0,1
PROP_4539,1,1,0,1,0
PROP_4540,1,0,1,1,1
PROP_4541,0,0,0,1,1
PROP_4542,1,0,1,1,1
PROP_4543,1,1,1,0,1
PROP_4544,0,0,0,1,1
PROP_4545,1,0,0,0,0
PROP_4546,1,0,1,0,0
PROP_4547,1,1,1,0,1
PROP_4548,1,1,0,0,1
PROP_4549,0,1,1,1,0
PROP_4550,0,1,0,1,0
PROP_4551,1,1,0,1,0
PROP_4552,0,1,1,0,0
PROP_4553,1,0,0,1,1
PROP_4554,1,0,0,0,1
PROP_4555,1,0,0,0,0
PROP_4556,1,1,1,0,1
PROP_4557,0,0,0,1,1
PROP_4558,0,0,0,1,1
PROP_4559,0,0,1,0,1
PROP_4560,0,1,0,0,0
PROP_4561,1,0,1,1,1
PROP_4562,0,0,0,1,1
PROP_4563,1,1,1,1,1
PROP_4564,0,1,1,1,1
PROP_4565,1,0,0,0,1
PROP_4566,0,1,0,1,0
PROP_4567,0,1,0,1,0
PROP_4568,1,0,0,0,1
PROP_4569,1,1,1,1,0
PROP_4570,0,1,1,1,1
PROP_4571,0,0,0,0,0
PROP_4572,1,1,0,1,0
PROP_4573,1,1,0,0,0
PROP_4574,0,1,1,1,0
PROP_4575,1,1,0,0,0
PROP_4576,0,1,1,1,0
PROP_4577,0,0,0,0,1
PROP_4578,0,0,1,0,0
PROP_4579,0,0,1,1,0
PROP_4580,1,0,1,1,1
PROP_4581,1,0,1,1,1
PROP_4582,0,0,1,1,1
PROP_4583,1,1,0,0,1
PROP_4584,0,0,1,1,1
PROP_4585,0,0,0,1,0
PROP_4586,0,0,1,1,1
PROP_4587,1,0,1,0,1
PROP_4588,1,1,1,1,1
PROP_4589,1,0,1,0,1
PROP_4590,1,0,1,0,1
PROP_4591,0,1,1,1,0
PROP_4592,0,1,0,0,1
PROP_4593,1,1,1,1,0
PROP_4594,0,1,1,0,0
PROP_4595,1,0,0,1,1
PROP_4596,1,0,1,1,1
PROP_4597,0,0,0,0,0
PROP_4598,1,1,1,0,0
PROP_4599,0,0,1,0,0
PROP_4600,1,0,1,1,0
PROP_4601,1,0,1,0,1
PROP_4602,0,1,1,1,0
PROP_4603,0,1,0,0,1
PROP_4604,1,0,0,1,1
PROP_4605,0,1,0,0,1
PROP_4606,1,1,0,0,1
PROP_4607,1,0,0,1,0
PROP_4608,1,1,0,1,0
PROP_4609,0,1,0,1,1
PROP_4610,1,0,0,0,0
PROP_4611,1,0,1,1,1
PROP_4612,0,0,1,1,1
PROP_4613,1,1,0,1,0
PROP_4614,0,0,1,1,1
PROP_4615,1,0,1,0,0
PROP_4616,1,1,1,0,0
PROP_4617,0,1,0,1,1
PROP_4618,1,0,0,0,1
PROP_4619,1,0,0,0,0
PROP_4620,0,1,0,0,0
PROP_4621,0,1,0,1,0
PROP_4622,1,1,0,1,1
PROP_4623,1,1,1,0,0
PROP_4624,0,1,0,1,1
PROP_4625,0,1,0,1,1
PROP_4626,1,1,1,1,0
PROP_4627,0,1,1,0,1
PROP_4628,0,1,1,1,1
PROP_4629,1,0,1,1,1
PROP_4630,0,1,1,1,1
PROP_4631,0,1,0,1,0
PROP_4632,0,0,0,0,1
PROP_4633,0,0,0,0,0
PROP_4634,1,0,1,0,1
PROP_4635,1,1,1,1,0
PROP_4636,1,0,1,1,1
PROP_4637,0,0,1,1,0
PROP_4638,1,1,0,1,0
PROP_4639,1,0,1,0,1
PROP_4640,1,1,1,0,1
PROP_4641,0,0,0,0,0
PROP_4642,0,0,0,1,1
PROP_4643,1,1,1,0,1
PROP_4644,0,0,0,0,0
PROP_4645,0,1,1,1,0
PROP_4646,1,1,1,0,0
PROP_4647,0,0,0,0,1
PROP_4648,1,0,0,1,1
PROP_4649,1,0,1,0,0
PROP_4650,1,0,0,1,0
PROP_4651,1,1,1,0,0
PROP_4652,1,1,0,1,1
PROP_4653,1,1,1,0,1
PROP_4654,1,1,1,0,1
PROP_4655,1,1,1,1,0
PROP_4656,0,1,0,1,0
PROP_4657,0,1,0,0,0
PROP_4658,0,1,0,1,1
PROP_4659,1,1,1,0,0
PROP_4660,0,0,1,0,0
PROP_4661,1,0,1,1,0
PROP_4662,1,1,0,0,0
PROP_4663,1,1,1,1,0
PROP_4664,0,0,1,0,0
PROP_4665,1,0,1,1,1
PROP_4666,0,1,1,1,0
PROP_4667,1,0,1,0,0
PROP_4668,0,0,0,0,1
PROP_4669,1,0,0,1,1
PROP_4670,1,0,1,0,0
PROP_4671,1,1,0,0,1
PROP_4672,1,0,1,0,0
PROP_4673,1,1,1,0,1
PROP_4674,1,1,0,1,0
PROP_4675,1,1,0,1,1
PROP_4676,1,1,0,1,0
PROP_4677,0,0,1,0,0
PROP_4678,0,0,1,1,1
PROP_4679,0,0,0,0,1
PROP_4680,1,0,1,0,0
PROP_4681,0,0,1,1,0
PROP_4682,1,1,1,0,1
PROP_4683,0,1,0,1,1
PROP_4684,1,0,0,1,0
PROP_4685,0,1,1,0,1
PROP_4686,1,0,1,1,0
PROP_4687,0,1,0,1,0
PROP_4688,0,0,1,0,1
PROP_4689,1,0,1,0,0
PROP_4690,0,1,0,0,0
PROP_4691,0,1,0,0,1
PROP_4692,0,0,0,1,1
PROP_4693,0,0,0,1,0
PROP_4694,0,0,0,0,0
PROP_4695,0,1,0,1,1
PROP_4696,0,0,1,1,0
PROP_4697,0,0,1,0,1
PROP_4698,0,1,0,0,1
PROP_4699,1,0,1,1,1
PROP_4700,1,1,0,0,1
PROP_4701,1,1,0,0,0
PROP_4702,0,1,1,0,0
PROP_4703,1,0,0,1,0
PROP_4704,1,0,1,1,0
PROP_4705,0,0,1,0,0
PROP_4706,0,1,1,0,0
PROP_4707,1,0,0,1,0
PROP_4708,0,1,0,0,0
PROP_4709,1,0,1,1,0
PROP_4710,1,0,1,0,0
PROP_4711,1,0,1,1,0
PROP_4712,1,1,0,0,1
PROP_4713,0,1,0,0,1
PROP_4714,1,0,0,0,1
PROP_4715,1,1,0,0,0
PROP_4716,1,1,1,0,0
PROP_4717,1,1,1,0,0
PROP_4718,1,1,0,0,1
PROP_4719,1,1,0,0,1
PROP_4720,0,0,0,1,0
PROP_4721,1,1,1,0,1
PROP_4722,1,0,0,1,1
PROP_4723,1,0,0,1,1
PROP_4724,1,0,0,0,0
PROP_4725,1,1,1,1,1
PROP_4726,0,1,0,0,0
PROP_4727,0,0,0,0,1
PROP_4728,1,0,1,1,1
PROP_4729,1,0,1,1,0
PROP_4730,0,0,1,1,1
PROP_4731,0,0,0,0,0
PROP_4732,0,0,1,0,0
PROP_4733,1,0,0,0,1
PROP_4734,1,1,0,1,0
PROP_4735,1,1,1,0,0
PROP_4736,1,1,1,0,1
PROP_4737,0,1,1,1,0
PROP_4738,1,0,0,1,0
PROP_4739,1,1,0,1,1
PROP_4740,1,0,1,1,1
PROP_4741,1,0,0,1,1
PROP_4742,1,1,1,1,0
PROP_4743,1,0,1,1,0
PROP_4744,1,1,0,0,0
PROP_4745,0,0,0,1,0
PROP_4746,0,1,0,0,0
PROP_4747,1,1,0,1,1
PROP_4748,0,0,1,1,1
PROP_4749,0,1,1,1,0
PROP_4750,1,1,0,1,0
PROP_4751,0,0,1,0,1
PROP_4752,0,1,1,1,0
PROP_4753,1,0,1,1,0
PROP_4754,0,1,0,0,1
PROP_4755,0,1,1,0,0
PROP_4756,1,0,0,1,1
PROP_4757,0,1,1,0,1
PROP_4758,1,0,0,1,0
PROP_4759,0,1,1,0,1
PROP_4760,1,0,1,0,1
PROP_4761,1,1,0,0,1
PROP_4762,1,1,0,1,1
PROP_4763,0,0,1,1,1
PROP_4764,1,0,1,0,1
PROP_4765,1,0,0,1,0
PROP_4766,1,0,0,1,0
PROP_4767,0,1,1,1,0
PROP_4768,1,0,0,0,0
PROP_4769,0,0,0,0,0
PROP_4770,1,0,1,0,0
PROP_4771,1,1,1,0,1
PROP_4772,0,1,0,0,0
PROP_4773,0,1,1,1,1
PROP_4774,0,0,0,0,0
PROP_4775,1,0,1,0,1
PROP_4776,0,0,1,0,0
PROP_4777,1,1,0,0,1
PROP_4778,0,1,1,1,0
PROP_4779,0,0,0,1,0
PROP_4780,0,0,1,1,0
PROP_4781,0,0,1,0,0
PROP_4782,1,0,1,1,1
PROP_4783,1,1,0,1,1
PROP_4784,0,0,0,1,0
PROP_4785,1,1,1,1,0
PROP_4786,0,1,1,0,1
PROP_4787,1,1,0,0,0
PROP_4788,0,1,0,1,0
PROP_4789,1,0,0,0,0
PROP_4790,0,0,1,1,1
PROP_4791,1,1,1,1,0
PROP_4792,0,1,0,0,1
PROP_4793,1,1,1,1,1
PROP_4794,0,1,0,1,0
PROP_4795,1,0,1,0,1
PROP_4796,1,1,0,0,0
PROP_4797,0,0,1,0,1
PROP_4798,1,1,1,0,1
PROP_4799,0,0,1,0,1
PROP_4800,0,1,0,0,1
PROP_4801,0,0,0,1,0
PROP_4802,0,0,1,0,1
PROP_4803,1,0,0,1,0
PROP_4804,1,0,0,0,1
PROP_4805,1,0,1,0,1
PROP_4806,0,0,1,0,1
PROP_4807,1,1,1,1,0
PROP_4808,1,0,1,1,1
PROP_4809,0,1,1,0,0
PROP_4810,1,0,0,1,0
PROP_4811,0,0,1,0,0
PROP_4812,0,0,1,0,0
PROP_4813,1,1,0,1,0
PROP_4814,1,0,1,0,1
PROP_4815,0,1,0,0,0
PROP_4816,1,0,0,1,1
PROP_4817,0,0,0,0,1
PROP_4818,0,0,1,1,0
PROP_4819,0,0,0,1,0
PROP_4820,0,0,1,1,1
PROP_4821,0,1,0,1,1
PROP_4822,0,1,0,1,0
PROP_4823,1,1,1,0,1
PROP_4824,1,1,1,0,0
PROP_4825,0,1,1,0,1
PROP_4826,1,1,1,0,0
PROP_4827,0,1,0,0,0
PROP_4828,1,0,1,1,0
PROP_4829,1,1,1,1,0
PROP_4830,1,0,1,0,1
PROP_4831,1,1,0,0,1
PROP_4832,1,1,1,1,1
PROP_4833,0,1,1,1,0
PROP_4834,1,0,0,0,0
PROP_4835,1,0,1,1,1
PROP_4836,0,1,1,0,0
PROP_4837,0,1,0,1,0
PROP_4838,1,0,0,0,0
PROP_4839,0,0,0,0,1
PROP_4840,0,1,0,1,0
PROP_4841,1,1,0,0,1
PROP_4842,1,1,1,0,1
PROP_4843,1,1,0,0,1
PROP_4844,1,0,1,0,0
PROP_4845,1,0,1,1,0
PROP_4846,1,0,1,1,1
PROP_4847,0,1,0,0,1
PROP_4848,0,0,1,1,0
PROP_4849,0,1,0,1,0
PROP_4850,1,1,1,0,1
PROP_4851,1,1,0,1,0
PROP_4852,1,1,1,1,0
PROP_4853,1,1,1,0,1
PROP_4854,0,0,1,1,0
PROP_4855,1,0,1,0,0
PROP_4856,0,1,0,0,0
PROP_4857,1,1,0,0,0
PROP_4858,1,1,1,1,1
PROP_4859,1,1,1,0,1
PROP_4860,0,0,0,0,1
PROP_4861,0,1,1,1,1
PROP_4862,1,1,0,0,0
PROP_4863,1,0,1,0,1
PROP_4864,0,1,0,1,0
PROP_4865,0,0,0,1,1
PROP_4866,1,0,0,1,1
PROP_4867,1,1,1,0,1
PROP_4868,0,0,1,1,0
PROP_4869,0,0,0,0,0
PROP_4870,0,0,1,0,1
PROP_4871,0,1,1,0,0
PROP_4872,1,0,0,0,1
PROP_4873,1,1,1,0,0
PROP_4874,0,0,1,0,0
PROP_4875,0,0,1,0,1
PROP_4876,1,0,1,0,1
PROP_4877,0,0,1,1,0
PROP_4878,0,0,1,0,0
PROP_4879,1,1,1,0,1
PROP_4880,0,0,0,1,1
PROP_4881,1,0,1,0,0
PROP_4882,1,1,0,1,1
PROP_4883,0,0,1,1,1
PROP_4884,0,0,1,1,0
PROP_4885,1,1,1,1,1
PROP_4886,1,1,1,1,1
PROP_4887,0,0,0,1,1
PROP_4888,1,0,1,1,0
PROP_4889,1,0,0,0,1
PROP_4890,1,1,0,0,1
PROP_4891,0,1,1,1,1
PROP_4892,0,0,0,0,0
PROP_4893,0,0,1,1,1
PROP_4894,1,1,0,1,1
PROP_4895,1,1,1,1,0
PROP_4896,1,0,0,1,1
PROP_4897,0,1,0,1,0
PROP_4898,0,0,1,1,0
PROP_4899,1,1,0,1,0
PROP_4900,1,1,0,1,1
PROP_4901,1,1,0,1,0
PROP_4902,1,0,1,1,0
PROP_4903,1,0,0,0,0
PROP_4904,1,0,1,0,1
PROP_4905,1,1,1,1,1
PROP_4906,1,0,1,0,0
PROP_4907,0,1,1,0,0
PROP_4908,0,0,0,0,0
PROP_4909,0,1,1,0,0
PROP_4910,1,0,1,1,1
PROP_4911,1,1,0,0,0
PROP_4912,0,0,1,0,0
PROP_4913,1,1,1,1,1
PROP_4914,1,0,0,1,0
PROP_4915,1,1,1,1,0
PROP_4916,0,0,1,1,1
PROP_4917,1,0,0,0,0
