Property_ID,City,Property_Type,BHK,Built_up_Area_SqFt,Price_INR,Furnishing_Status,Transaction_Type,Construction_Status,Listing_Date,Agent_ID
PROP_0785,Noida,Villa,1,2889,23747110,Furnished,Resale,Under Construction,2023-07-06,AGT_020
PROP_0786,Gurgaon,Apartment,5,1079,12122517,Semi-Furnished,New Property,Ready to Move,2024-01-05,AGT_009
PROP_0787,Bangalore,Villa,3,3062,26196858,Unfurnished,Resale,Under Construction,2023-09-19,AGT_017
PROP_0788,Gurgaon,Independent House,1,3674,30376277,Unfurnished,Resale,Under Construction,2023-01-18,AGT_016
PROP_0789,Jaipur,Independent House,3,4715,18263364,Semi-Furnished,New Property,Under Construction,2023-09-09,AGT_021
PROP_0790,Ambala,Villa,1,4792,17281507,Unfurnished,New Property,Under Construction,2023-07-26,AGT_018
PROP_0791,Delhi,Apartment,5,551,7717586,Furnished,New Property,Under Construction,2023-03-11,AGT_009
PROP_0792,Jaipur,Independent House,1,4094,15726605,Semi-Furnished,Resale,Ready to Move,2023-01-27,AGT_016
PROP_0793,Delhi,Villa,5,3692,31986004,Furnished,New Property,Ready to Move,2023-06-06,AGT_011
PROP_0794,Noida,Penthouse,4,4825,41336910,Unfurnished,Resale,Ready to Move,2023-03-17,AGT_003
PROP_0795,Delhi,Independent House,2,2019,17060704,Furnished,Resale,Under Construction,2023-06-06,AGT_001
PROP_0796,Lucknow,Apartment,1,2430,9977022,Unfurnished,Resale,Under Construction,2023-03-31,AGT_009
PROP_0797,Hyderabad,Apartment,5,1847,17969174,Furnished,Resale,Under Construction,2023-04-06,AGT_021
PROP_0798,Bangalore,Penthouse,1,1360,11644464,Semi-Furnished,New Property,Under Construction,2023-05-19,AGT_001
PROP_0799,Chandigarh,Independent House,5,4753,19129073,Furnished,New Property,Under Construction,2023-07-26,AGT_004
PROP_0800,Bangalore,Penthouse,2,3898,32640484,Semi-Furnished,Resale,Ready to Move,2023-12-11,AGT_010
PROP_0801,Bangalore,Apartment,5,3237,29281464,Semi-Furnished,New Property,Ready to Move,2024-01-05,AGT_009
PROP_0802,Gurgaon,Penthouse,5,3247,28928580,Semi-Furnished,New Property,Under Construction,2023-01-28,AGT_020
PROP_0803,Noida,Independent House,1,2853,24102689,Semi-Furnished,New Property,Ready to Move,2023-12-29,AGT_024
PROP_0804,Noida,Villa,5,2780,24797544,Unfurnished,New Property,Ready to Move,2024-02-17,AGT_001
PROP_0805,Lucknow,Villa,3,3431,13638380,Semi-Furnished,New Property,Ready to Move,2023-02-04,AGT_007
PROP_0806,Bangalore,Independent House,1,941,7899268,Furnished,New Property,Ready to Move,2024-01-01,AGT_003
PROP_0807,Bangalore,Independent House,4,2823,24389057,Semi-Furnished,Resale,Under Construction,2023-02-18,AGT_015
PROP_0808,Lucknow,Independent House,5,3391,14745146,Semi-Furnished,Resale,Under Construction,2023-04-14,AGT_004
PROP_0809,Mumbai,Penthouse,3,4169,34882012,Furnished,Resale,Under Construction,2024-01-16,AGT_008
PROP_0810,Mumbai,Villa,4,2974,25855366,Unfurnished,New Property,Ready to Move,2023-09-04,AGT_004
PROP_0811,Gurgaon,Villa,5,1062,11419108,Unfurnished,New Property,Ready to Move,2024-01-29,AGT_007
PROP_0812,Ambala,Penthouse,5,3941,16604617,Unfurnished,New Property,Ready to Move,2023-04-13,AGT_018
PROP_0813,Bangalore,Villa,1,3696,30289186,Furnished,Resale,Ready to Move,2023-12-07,AGT_019
PROP_0814,Noida,Villa,4,2024,19178949,Furnished,New Property,Under Construction,2023-12-15,AGT_024
PROP_0815,Lucknow,Apartment,3,4295,17470240,Semi-Furnished,Resale,Ready to Move,2023-02-11,AGT_017
PROP_0816,Gurgaon,Villa,2,4473,37187803,Furnished,New Property,Under Construction,2024-01-12,AGT_018
PROP_0817,Lucknow,Apartment,4,4935,19289156,Unfurnished,Resale,Under Construction,2024-01-09,AGT_008
PROP_0818,Ambala,Penthouse,4,4511,17679553,Furnished,New Property,Ready to Move,2024-01-20,AGT_007
PROP_0819,Noida,Penthouse,4,4424,37762844,Unfurnished,New Property,Ready to Move,2023-12-10,AGT_019
PROP_0820,Lucknow,Independent House,5,4525,18537814,Unfurnished,Resale,Under Construction,2023-11-05,AGT_018
PROP_0821,Ambala,Villa,4,2652,11601387,Semi-Furnished,Resale,Ready to Move,2023-01-30,AGT_010
PROP_0822,Jaipur,Penthouse,5,1696,8848051,Furnished,Resale,Under Construction,2023-03-08,AGT_001
PROP_0823,Chandigarh,Villa,4,3322,14345547,Furnished,New Property,Under Construction,2023-01-25,AGT_004
PROP_0824,Jaipur,Villa,1,3907,14327651,Semi-Furnished,New Property,Under Construction,2023-10-22,AGT_006
PROP_0825,Delhi,Independent House,2,4445,36813004,Unfurnished,New Property,Under Construction,2023-08-09,AGT_014
PROP_0826,Lucknow,Apartment,3,1467,7585351,Furnished,New Property,Ready to Move,2023-04-05,AGT_011
PROP_0827,Noida,Villa,3,4015,33762682,Semi-Furnished,Resale,Under Construction,2023-08-26,AGT_001
PROP_0828,Hyderabad,Apartment,4,1697,15771227,Semi-Furnished,Resale,Under Construction,2023-09-15,AGT_007
PROP_0829,Hyderabad,Apartment,3,1128,11449254,Furnished,New Property,Under Construction,2023-11-18,AGT_011
PROP_0830,Lucknow,Independent House,3,1350,6721940,Semi-Furnished,Resale,Ready to Move,2023-07-04,AGT_024
PROP_0831,Ambala,Villa,2,974,5152415,Furnished,New Property,Under Construction,2023-07-10,AGT_011
PROP_0832,Lucknow,Apartment,5,1618,8897249,Unfurnished,Resale,Under Construction,2023-03-29,AGT_017
PROP_0833,Mumbai,Penthouse,3,3645,30755225,Furnished,Resale,Under Construction,2023-02-27,AGT_007
PROP_0834,Mumbai,Apartment,2,1659,14816569,Furnished,Resale,Ready to Move,2023-12-06,AGT_022
PROP_0835,Bangalore,Independent House,2,2872,24104794,Furnished,Resale,Under Construction,2024-02-18,AGT_005
PROP_0836,Chandigarh,Villa,5,4046,17333770,Semi-Furnished,Resale,Ready to Move,2023-09-06,AGT_011
PROP_0837,Jaipur,Independent House,4,4280,17659423,Unfurnished,New Property,Under Construction,2023-05-31,AGT_019
PROP_0838,Lucknow,Apartment,2,3577,14087461,Unfurnished,New Property,Under Construction,2023-09-25,AGT_023
PROP_0839,Bangalore,Independent House,5,4012,35038728,Semi-Furnished,New Property,Ready to Move,2023-01-05,AGT_012
PROP_0840,Noida,Independent House,4,3436,29354052,Semi-Furnished,New Property,Ready to Move,2023-05-24,AGT_009
PROP_0841,Hyderabad,Penthouse,4,4749,39983344,Unfurnished,New Property,Under Construction,2023-06-29,AGT_001
PROP_0842,Ambala,Penthouse,3,1246,5780243,Semi-Furnished,New Property,Ready to Move,2023-01-11,AGT_004
PROP_0843,Lucknow,Independent House,5,1630,8452559,Furnished,Resale,Under Construction,2023-09-08,AGT_013
PROP_0844,Lucknow,Apartment,4,431,3507409,Semi-Furnished,Resale,Under Construction,2023-07-07,AGT_008
PROP_0845,Noida,Penthouse,4,596,7226847,Semi-Furnished,New Property,Ready to Move,2023-05-09,AGT_006
PROP_0846,Delhi,Villa,4,2436,22238744,Furnished,New Property,Under Construction,2023-10-25,AGT_017
PROP_0847,Mumbai,Villa,1,2399,20313751,Unfurnished,New Property,Under Construction,2023-03-07,AGT_015
PROP_0848,Bangalore,Apartment,3,2709,23471130,Semi-Furnished,Resale,Ready to Move,2023-12-12,AGT_006
PROP_0849,Mumbai,Villa,5,478,6200369,Unfurnished,Resale,Ready to Move,2023-07-27,AGT_002
PROP_0850,Bangalore,Independent House,2,1233,11270862,Furnished,New Property,Under Construction,2023-07-21,AGT_003
PROP_0851,Jaipur,Independent House,3,1769,8437303,Furnished,Resale,Under Construction,2023-10-25,AGT_024
PROP_0852,Ambala,Apartment,2,2143,8324340,Unfurnished,Resale,Under Construction,2023-09-16,AGT_006
PROP_0853,Mumbai,Independent House,5,1828,18021562,Semi-Furnished,Resale,Ready to Move,2023-02-09,AGT_018
PROP_0854,Ambala,Apartment,5,2293,10623254,Unfurnished,Resale,Ready to Move,2023-10-01,AGT_004
PROP_0855,Hyderabad,Independent House,5,1196,13057522,Furnished,Resale,Under Construction,2024-02-21,AGT_006
PROP_0856,Noida,Independent House,3,556,6599970,Unfurnished,New Property,Under Construction,2023-10-19,AGT_004
PROP_0857,Mumbai,Independent House,3,2665,23263969,Semi-Furnished,New Property,Ready to Move,2023-11-07,AGT_017
PROP_0858,Mumbai,Penthouse,1,3211,26421588,Semi-Furnished,Resale,Ready to Move,2023-06-27,AGT_005
PROP_0859,Bangalore,Apartment,1,4667,37670568,Semi-Furnished,New Property,Ready to Move,2023-02-10,AGT_020
PROP_0860,Jaipur,Apartment,2,4714,17421587,Furnished,New Property,Under Construction,2024-01-29,AGT_020
PROP_0861,Delhi,Villa,3,1726,16204341,Furnished,New Property,Under Construction,2023-07-09,AGT_011
PROP_0862,Delhi,Independent House,3,740,7902133,Furnished,New Property,Ready to Move,2023-06-26,AGT_019
PROP_0863,Noida,Penthouse,1,4801,39700330,Unfurnished,Resale,Ready to Move,2023-01-10,AGT_023
PROP_0864,Chandigarh,Penthouse,2,3456,13661702,Furnished,New Property,Ready to Move,2023-06-27,AGT_024
PROP_0865,Noida,Apartment,2,4997,40950302,Furnished,New Property,Ready to Move,2023-11-30,AGT_009
PROP_0866,Noida,Apartment,3,1884,17568242,Unfurnished,Resale,Ready to Move,2023-08-10,AGT_009
PROP_0867,Mumbai,Villa,5,1873,17466464,Unfurnished,New Property,Ready to Move,2023-06-17,AGT_014
PROP_0868,Mumbai,Independent House,2,2188,19204328,Unfurnished,Resale,Under Construction,2023-09-12,AGT_018
PROP_0869,Noida,Penthouse,1,4633,38069009,Unfurnished,Resale,Under Construction,2024-01-16,AGT_014
PROP_0870,Mumbai,Villa,4,3211,28159777,Semi-Furnished,New Property,Ready to Move,2023-12-22,AGT_011
PROP_0871,Lucknow,Villa,3,1506,7409829,Furnished,Resale,Ready to Move,2023-07-04,AGT_006
PROP_0872,Ambala,Independent House,1,2454,9793960,Semi-Furnished,Resale,Ready to Move,2024-01-17,AGT_007
PROP_0873,Noida,Independent House,3,1612,14723856,Semi-Furnished,New Property,Ready to Move,2023-06-14,AGT_003
PROP_0874,Mumbai,Villa,1,2071,18021499,Furnished,Resale,Under Construction,2023-01-27,AGT_014
PROP_0875,Delhi,Villa,3,860,8606734,Semi-Furnished,New Property,Ready to Move,2023-08-15,AGT_007
PROP_0876,Mumbai,Independent House,4,2935,25863857,Furnished,Resale,Ready to Move,2024-02-15,AGT_008
PROP_0877,Ambala,Villa,4,4022,17017061,Furnished,New Property,Under Construction,2023-09-07,AGT_008
PROP_0878,Mumbai,Apartment,3,2816,24867750,Unfurnished,New Property,Under Construction,2023-05-13,AGT_020
PROP_0879,Mumbai,Villa,5,2385,22162525,Furnished,New Property,Ready to Move,2023-05-16,AGT_012
PROP_0880,Gurgaon,Apartment,4,834,8678632,Semi-Furnished,New Property,Under Construction,2023-12-18,AGT_007
PROP_0881,Jaipur,Villa,1,4845,17348648,Unfurnished,New Property,Ready to Move,2024-02-11,AGT_020
PROP_0882,Mumbai,Apartment,1,4671,37733578,Semi-Furnished,Resale,Under Construction,2024-02-09,AGT_003
PROP_0883,Chandigarh,Villa,1,2071,8328152,Furnished,Resale,Ready to Move,2023-01-30,AGT_022
PROP_0884,Lucknow,Villa,1,2841,10753347,Unfurnished,New Property,Ready to Move,2023-05-21,AGT_023
PROP_0885,Bangalore,Villa,5,4889,42123215,Furnished,Resale,Under Construction,2023-05-08,AGT_017
PROP_0886,Noida,Villa,5,4185,36384453,Furnished,Resale,Ready to Move,2023-01-13,AGT_022
PROP_0887,Lucknow,Penthouse,2,2479,10509859,Furnished,New Property,Ready to Move,2023-03-30,AGT_022
PROP_0888,Mumbai,Villa,1,2512,21541376,Semi-Furnished,New Property,Ready to Move,2024-02-15,AGT_009
PROP_0889,Bangalore,Apartment,3,4300,35860738,Semi-Furnished,New Property,Ready to Move,2023-04-02,AGT_008
PROP_0890,Noida,Independent House,5,950,10895348,Semi-Furnished,Resale,Under Construction,2023-11-15,AGT_018
PROP_0891,Chandigarh,Independent House,1,661,3228375,Semi-Furnished,Resale,Under Construction,2024-01-26,AGT_023
PROP_0892,Lucknow,Penthouse,4,1350,6833611,Unfurnished,New Property,Under Construction,2023-07-01,AGT_008
PROP_0893,Delhi,Apartment,5,4007,35096405,Semi-Furnished,New Property,Ready to Move,2023-02-17,AGT_009
PROP_0894,Ambala,Penthouse,5,1816,8803712,Semi-Furnished,Resale,Ready to Move,2023-10-18,AGT_011
PROP_0895,Chandigarh,Apartment,4,3527,14522022,Semi-Furnished,Resale,Under Construction,2023-12-09,AGT_018
PROP_0896,Gurgaon,Villa,5,2471,23179914,Unfurnished,New Property,Ready to Move,2023-03-24,AGT_009
PROP_0897,Ambala,Independent House,4,4836,18733377,Furnished,New Property,Under Construction,2023-03-29,AGT_024
PROP_0898,Chandigarh,Independent House,5,4957,20235461,Furnished,Resale,Under Construction,2023-01-11,AGT_022
PROP_0899,Gurgaon,Apartment,3,2775,24387164,Unfurnished,New Property,Under Construction,2023-12-11,AGT_016
PROP_0900,Ambala,Villa,1,4749,17863999,Semi-Furnished,New Property,Under Construction,2024-01-22,AGT_025
PROP_0901,Gurgaon,Penthouse,4,426,5382755,Furnished,Resale,Under Construction,2023-02-27,AGT_012
PROP_0902,Bangalore,Villa,2,874,8676469,Unfurnished,Resale,Ready to Move,2023-09-05,AGT_011
PROP_0903,Gurgaon,Apartment,4,4764,40878293,Unfurnished,New Property,Ready to Move,2023-10-13,AGT_001
PROP_0904,Noida,Villa,5,1417,13740311,Unfurnished,Resale,Under Construction,2023-03-21,AGT_012
PROP_0905,Mumbai,Apartment,1,2769,23033097,Unfurnished,Resale,Ready to Move,2024-01-01,AGT_011
PROP_0906,Gurgaon,Penthouse,3,1326,12144377,Furnished,New Property,Under Construction,2023-10-06,AGT_011
PROP_0907,Jaipur,Penthouse,2,447,2394509,Unfurnished,New Property,Under Construction,2023-07-04,AGT_008
PROP_0908,Delhi,Penthouse,1,1757,15313652,Semi-Furnished,Resale,Under Construction,2023-09-06,AGT_007
PROP_0909,Jaipur,Penthouse,3,1054,5743644,Unfurnished,New Property,Ready to Move,2023-08-15,AGT_006
PROP_0910,Mumbai,Penthouse,3,4516,37990601,Semi-Furnished,Resale,Ready to Move,2023-05-12,AGT_022
PROP_0911,Jaipur,Independent House,4,2979,12334087,Semi-Furnished,Resale,Under Construction,2023-01-03,AGT_024
PROP_0912,Bangalore,Penthouse,5,1094,11378554,Unfurnished,Resale,Under Construction,2023-09-20,AGT_018
PROP_0913,Hyderabad,Independent House,5,2667,23778310,Semi-Furnished,Resale,Under Construction,2023-02-12,AGT_025
PROP_0914,Noida,Independent House,2,2832,24202935,Furnished,New Property,Ready to Move,2024-01-03,AGT_025
PROP_0915,Gurgaon,Apartment,2,2312,20000911,Unfurnished,Resale,Under Construction,2023-05-12,AGT_005
PROP_0916,Jaipur,Penthouse,4,2439,11507599,Semi-Furnished,Resale,Ready to Move,2023-12-08,AGT_001
PROP_0917,Gurgaon,Villa,1,1939,16371056,Furnished,Resale,Ready to Move,2023-11-19,AGT_006
PROP_0918,Bangalore,Apartment,4,2074,18466348,Furnished,New Property,Ready to Move,2024-01-18,AGT_005
PROP_0919,Lucknow,Apartment,5,3552,14885453,Furnished,Resale,Ready to Move,2023-03-10,AGT_023
PROP_0920,Chandigarh,Penthouse,1,4136,15023650,Furnished,New Property,Ready to Move,2023-07-29,AGT_021
PROP_0921,Delhi,Villa,4,1693,15785835,Unfurnished,Resale,Under Construction,2023-10-12,AGT_012
PROP_0922,Noida,Apartment,3,3932,33198053,Semi-Furnished,New Property,Under Construction,2023-12-13,AGT_007
PROP_0923,Ambala,Villa,2,4147,16111827,Semi-Furnished,Resale,Ready to Move,2023-05-17,AGT_018
PROP_0924,Gurgaon,Penthouse,5,3537,30924461,Unfurnished,Resale,Ready to Move,2023-07-20,AGT_008
PROP_0925,Gurgaon,Villa,3,4208,36078105,Semi-Furnished,New Property,Under Construction,2023-02-07,AGT_007
PROP_0926,Gurgaon,Villa,1,639,6429607,Furnished,New Property,Under Construction,2023-08-25,AGT_009
PROP_0927,Lucknow,Penthouse,4,651,5041088,Furnished,Resale,Ready to Move,2023-07-23,AGT_025
PROP_0928,Ambala,Penthouse,3,4391,17482602,Semi-Furnished,New Property,Ready to Move,2023-08-20,AGT_007
PROP_0929,Bangalore,Apartment,1,2533,21404085,Unfurnished,Resale,Ready to Move,2023-06-26,AGT_015
PROP_0930,Ambala,Villa,4,4091,17293701,Semi-Furnished,Resale,Under Construction,2023-05-22,AGT_023
PROP_0931,Lucknow,Villa,2,2235,9383191,Semi-Furnished,New Property,Ready to Move,2023-10-19,AGT_016
PROP_0932,Delhi,Apartment,3,679,7469612,Semi-Furnished,New Property,Ready to Move,2023-04-15,AGT_009
PROP_0933,Mumbai,Apartment,2,2491,21860722,Semi-Furnished,New Property,Ready to Move,2023-07-07,AGT_001
PROP_0934,Mumbai,Penthouse,3,4783,40516083,Unfurnished,Resale,Ready to Move,2023-02-23,AGT_025
PROP_0935,Chandigarh,Penthouse,5,2637,12218367,Unfurnished,New Property,Ready to Move,2024-02-12,AGT_004
PROP_0936,Noida,Penthouse,2,3835,32589447,Unfurnished,Resale,Under Construction,2023-08-15,AGT_005
PROP_0937,Noida,Villa,4,472,5973273,Unfurnished,New Property,Under Construction,2023-08-15,AGT_012
PROP_0938,Bangalore,Penthouse,3,926,9623351,Unfurnished,New Property,Ready to Move,2023-08-02,AGT_015
PROP_0939,Jaipur,Villa,4,3025,12958500,Unfurnished,New Property,Ready to Move,2023-03-09,AGT_004
PROP_0940,Jaipur,Villa,1,554,3379934,Furnished,New Property,Under Construction,2023-10-27,AGT_013
PROP_0941,Gurgaon,Penthouse,4,1530,14683443,Unfurnished,Resale,Ready to Move,2023-11-06,AGT_010
PROP_0942,Hyderabad,Villa,5,1898,17665206,Semi-Furnished,Resale,Under Construction,2024-02-10,AGT_008
PROP_0943,Delhi,Penthouse,2,4233,35704029,Semi-Furnished,Resale,Under Construction,2023-04-09,AGT_013
PROP_0944,Bangalore,Apartment,3,518,6602619,Unfurnished,New Property,Ready to Move,2023-11-30,AGT_014
PROP_0945,Jaipur,Penthouse,4,2299,9868775,Semi-Furnished,Resale,Ready to Move,2023-06-19,AGT_023
PROP_0946,Mumbai,Penthouse,3,3910,33095073,Semi-Furnished,Resale,Ready to Move,2023-07-13,AGT_022
PROP_0947,Noida,Independent House,1,2811,23707538,Furnished,New Property,Ready to Move,2024-01-16,AGT_010
PROP_0948,Chandigarh,Penthouse,5,3278,14666803,Furnished,Resale,Under Construction,2023-11-14,AGT_020
PROP_0949,Chandigarh,Villa,4,938,5582621,Semi-Furnished,Resale,Under Construction,2023-05-17,AGT_020
PROP_0950,Chandigarh,Villa,3,2778,11718455,Unfurnished,New Property,Ready to Move,2023-01-05,AGT_008
PROP_0951,Jaipur,Independent House,5,1011,6062249,Furnished,New Property,Ready to Move,2024-01-01,AGT_023
PROP_0952,Chandigarh,Penthouse,5,1135,7274538,Semi-Furnished,Resale,Under Construction,2023-08-24,AGT_015
PROP_0953,Chandigarh,Apartment,2,1992,8833853,Unfurnished,New Property,Ready to Move,2024-02-11,AGT_006
PROP_0954,Mumbai,Apartment,4,2202,19598150,Furnished,Resale,Under Construction,2023-05-18,AGT_013
PROP_0955,Chandigarh,Penthouse,5,4585,18482245,Semi-Furnished,New Property,Under Construction,2023-07-02,AGT_011
PROP_0956,Gurgaon,Independent House,5,1274,13272743,Furnished,Resale,Ready to Move,2023-10-28,AGT_007
PROP_0957,Chandigarh,Penthouse,4,1131,6937372,Unfurnished,New Property,Under Construction,2023-09-10,AGT_013
PROP_0958,Lucknow,Penthouse,2,1088,5094394,Unfurnished,Resale,Under Construction,2023-09-07,AGT_024
PROP_0959,Gurgaon,Villa,4,2221,19628208,Furnished,Resale,Under Construction,2023-07-17,AGT_025
PROP_0960,Mumbai,Villa,3,4667,39815063,Unfurnished,New Property,Under Construction,2023-06-27,AGT_015
PROP_0961,Noida,Penthouse,5,583,8128003,Furnished,Resale,Ready to Move,2023-08-26,AGT_016
PROP_0962,Jaipur,Apartment,3,4660,17677995,Furnished,New Property,Under Construction,2023-05-19,AGT_016
PROP_0963,Noida,Penthouse,2,2832,24310159,Semi-Furnished,New Property,Under Construction,2024-02-11,AGT_014
PROP_0964,Hyderabad,Independent House,5,4455,38280533,Semi-Furnished,New Property,Under Construction,2023-12-01,AGT_003
PROP_0965,Chandigarh,Independent House,1,3465,13621236,Unfurnished,New Property,Ready to Move,2023-09-14,AGT_008
PROP_0966,Chandigarh,Apartment,5,596,4650249,Furnished,New Property,Ready to Move,2024-01-15,AGT_005
PROP_0967,Ambala,Apartment,2,780,3796574,Semi-Furnished,Resale,Under Construction,2023-02-14,AGT_003
PROP_0968,Gurgaon,Independent House,2,4605,37698603,Unfurnished,New Property,Under Construction,2024-01-12,AGT_020
PROP_0969,Bangalore,Penthouse,2,3977,33720959,Furnished,New Property,Under Construction,2023-06-09,AGT_012
PROP_0970,Lucknow,Apartment,4,4555,18835086,Furnished,Resale,Under Construction,2023-07-24,AGT_025
PROP_0971,Chandigarh,Apartment,3,436,3577169,Semi-Furnished,Resale,Ready to Move,2023-03-12,AGT_011
PROP_0972,Jaipur,Penthouse,3,4023,16387744,Furnished,New Property,Ready to Move,2023-06-15,AGT_004
PROP_0973,Ambala,Penthouse,4,3354,14678196,Semi-Furnished,New Property,Under Construction,2023-06-23,AGT_021
PROP_0974,Noida,Villa,1,3804,30866399,Furnished,New Property,Under Construction,2023-10-26,AGT_024
PROP_0975,Hyderabad,Penthouse,4,1351,13615439,Semi-Furnished,New Property,Ready to Move,2023-01-31,AGT_024
PROP_0976,Delhi,Villa,3,2036,17619836,Furnished,New Property,Under Construction,2023-09-28,AGT_011
PROP_0977,Lucknow,Villa,1,3484,13210236,Semi-Furnished,New Property,Ready to Move,2023-09-15,AGT_013
PROP_0978,Jaipur,Apartment,3,2906,11539204,Furnished,Resale,Ready to Move,2023-07-08,AGT_007
PROP_0979,Jaipur,Penthouse,5,2984,13309666,Semi-Furnished,New Property,Under Construction,2023-04-24,AGT_002
PROP_0980,Lucknow,Apartment,1,3858,14290034,Furnished,Resale,Under Construction,2023-12-29,AGT_023
PROP_0981,Bangalore,Penthouse,4,3453,29633784,Furnished,New Property,Under Construction,2023-04-03,AGT_022
PROP_0982,Gurgaon,Villa,2,4622,38569572,Unfurnished,New Property,Under Construction,2024-02-15,AGT_008
PROP_0983,Gurgaon,Villa,4,4119,35600571,Unfurnished,New Property,Ready to Move,2023-11-06,AGT_001
